# Threat Intelligence Export Feed
# Dataset Version: 1.0
# Generated: 2025-03-10
#
# Column Definitions:
# record_id           -> Unique record identifier for the threat event
# src_ip              -> Source IP address involved in the activity
# dst_ip              -> Destination IP observed in telemetry
# indicator_value     -> Main indicator (hash/domain/url/ip)
# indicator_type      -> Type of IOC (md5, sha256, domain, url, ip)
# first_seen_epoch    -> First observed timestamp in epoch format
# last_seen_epoch     -> Last observed timestamp in epoch format (may be empty if still active)
# severity_score      -> Threat severity score (0-100)
# confidence_score    -> Confidence in detection (0-100)
# campaign            -> Associated malware campaign or threat actor
# context_details     -> Complex structured metadata (JSON-like string with host/user/process info)
# tags                -> Pipe-separated classification tags
# analyst_note        -> Analyst investigation note
# reviewed            -> Whether the IOC has been reviewed (true/false)
record_id,src_ip,dst_ip,indicator_value,indicator_type,first_seen_epoch,last_seen_epoch,severity_score,confidence_score,campaign,context_details,tags,analyst_note,reviewed
R00106,61.4.158.125,10.0.9.212,147.166.19.87,ip,1705310667,,69,61,Mirai,"{host:HR-PC17,user:mwong,process:cmd.exe,geo:RU,asn:AS53847}",loader|recon,Automated detection alert,false
R00107,8.234.5.123,10.0.3.87,auth-panel.net,domain,1705555207,1705789070,79,66,Emotet,"{host:DEV-LT07,user:guest,process:cmd.exe,geo:IR,asn:AS49965}",c2|ransomware|lateral|email,Possible lateral movement,false
R00108,44.147.120.107,10.0.9.70,170.78.177.205,ip,1704570088,1706151022,68,85,RedLine,"{host:ENG-LT02,user:asmith,process:outlook.exe,geo:KP,asn:AS3477}",c2|malware|ransomware|scanner,Automated detection alert,false
R00109,81.197.30.22,10.0.17.205,auth-panel.org,domain,1704918210,,87,65,TrickBot,"{host:HR-PC17,user:asmith,process:rundll32.exe,geo:KP,asn:AS43735}",email|recon|phishing|ransomware,Possible lateral movement,true
R00110,143.84.7.101,10.0.7.169,cdn-stage.top,domain,1704192212,1705234032,88,65,Mirai,"{host:FIN-SRV02,user:analyst,process:cmd.exe,geo:KP,asn:AS23187}",loader|download,Confirmed malicious beacon,true
R00111,144.221.220.16,10.0.7.88,ad320d30ecf0ab3713ca38ecac6350100d5e49fc393aed194d94d47f749db731,sha256,1705423260,1707320277,58,91,RedLine,"{host:FIN-SRV01,user:svc_backup,process:wscript.exe,geo:KP,asn:AS28152}",recon|phishing,Confirmed malicious beacon,false
R00112,142.230.206.226,10.0.13.197,69812bec87cbfb7e1743f9e42e42163e,md5,1705355312,1705568174,75,57,LockBit,"{host:EDGE-GW01,user:admin,process:cmd.exe,geo:NL,asn:AS51504}",apt|c2|dropper|loader,Requires further investigation,true
R00113,225.109.205.244,10.0.15.32,auth-panel.org,domain,1704484140,,61,95,RedLine,"{host:DEV-LT07,user:mwong,process:cmd.exe,geo:IR,asn:AS24200}",phishing|malware|ransomware,Automated detection alert,true
R00114,91.100.127.252,10.0.12.41,b15407146c6f380754a084e918688d636b07da9322596caec5c8f20aa02e3ec1,sha256,1705043178,1705655138,51,70,Mirai,"{host:ENG-LT02,user:mwong,process:powershell.exe,geo:NL,asn:AS5148}",ransomware|email|dropper,Automated detection alert,false
R00115,15.70.197.124,10.0.1.127,http://data-node.xyz/panel.bin,url,1705464382,1707207060,45,81,RedLine,"{host:EDGE-GW01,user:jdoe,process:rundll32.exe,geo:IR,asn:AS23507}",email|download|dropper,Suspicious download observed,false
R00116,193.27.12.57,10.0.13.69,22c9b5e8372b566f740b49f19a7db7a8da851c87da98039db9a308f0e008660b,sha256,1705552863,1706650242,80,56,Unknown,"{host:FIN-SRV02,user:mwong,process:chrome.exe,geo:NL,asn:AS57225}",phishing|apt,Requires further investigation,true
R00117,90.234.247.68,10.0.10.145,bb438da3306d5620e657f62e15b92444,md5,1704701839,1705810991,51,51,Mirai,"{host:SALES-PC09,user:mwong,process:cmd.exe,geo:RU,asn:AS54732}",download|infostealer|recon|email,Confirmed malicious beacon,true
R00118,117.57.182.25,10.0.9.214,update-check.cn,domain,1705140116,,72,82,RedLine,"{host:FIN-SRV01,user:analyst,process:chrome.exe,geo:CN,asn:AS61659}",recon|loader|download|email,Confirmed malicious beacon,true
R00119,212.51.72.159,10.0.9.119,cbfdea5431147acbaff80c2b8b0295ed,md5,1705465155,,63,71,Unknown,"{host:ENG-LT02,user:svc_backup,process:wscript.exe,geo:DE,asn:AS3687}",apt|email|download|lateral,Possible lateral movement,true
R00120,140.123.4.74,10.0.3.19,5f77119f7af9f068c2526e2ea65cd4f1fca2e8a4ca3af1b2c62436a5ccab2b3a,sha256,1705688032,,59,94,Mirai,"{host:OPS-SRV03,user:admin,process:chrome.exe,geo:RU,asn:AS23887}",ransomware|email|dropper|malware,Automated detection alert,false
R00121,181.87.144.123,10.0.6.121,122.70.148.246,ip,1705507927,1706086794,50,96,LockBit,"{host:ENG-LT02,user:asmith,process:rundll32.exe,geo:CN,asn:AS42118}",dropper|phishing|loader,Requires further investigation,false
R00122,101.58.209.73,10.0.14.203,http://auth-panel.net/panel.bin,url,1705506981,1706712003,52,61,QakBot,"{host:ENG-LT02,user:mwong,process:powershell.exe,geo:IR,asn:AS58777}",apt|beacon,Possible lateral movement,false
R00123,238.160.246.253,10.0.4.105,164.215.123.79,ip,1705675943,1705974384,74,62,CobaltStrike,"{host:DEV-LT07,user:guest,process:rundll32.exe,geo:DE,asn:AS8254}",dropper|lateral|email,Requires further investigation,false
R00124,137.140.195.34,10.0.17.139,95cadf0e9cd3362a07a42f4c433e934bac3e079791bbdd108f74f8d21a54e15b,sha256,1705916812,1707378227,58,85,CobaltStrike,"{host:HR-PC17,user:analyst,process:cmd.exe,geo:RU,asn:AS2038}",phishing|email,Automated detection alert,false
R00125,185.44.179.55,10.0.1.170,cdn-stage.top,domain,1704585584,1706052627,54,42,TrickBot,"{host:SALES-PC09,user:svc_backup,process:rundll32.exe,geo:KP,asn:AS30457}",dropper|malware|phishing,Confirmed malicious beacon,true
R00126,146.27.98.24,10.0.14.213,http://update-check.ru/drop.bin,url,1705432905,1706138501,96,72,RedLine,"{host:EDGE-GW01,user:guest,process:wscript.exe,geo:NL,asn:AS17184}",infostealer|download|scanner|ransomware,Confirmed malicious beacon,true
R00127,38.125.137.142,10.0.6.183,cdn-stage.xyz,domain,1704731612,1705028542,60,91,RedLine,"{host:FIN-SRV02,user:admin,process:outlook.exe,geo:KP,asn:AS11529}",ransomware|recon|dropper|email,Requires further investigation,true
R00128,241.217.112.168,10.0.15.191,6896555577cd8ebaaf37ed362394e0d1,md5,1705887950,1707312726,58,43,Mirai,"{host:HR-PC17,user:svc_backup,process:cmd.exe,geo:CN,asn:AS12741}",download|infostealer|apt,Suspicious download observed,true
R00129,65.253.188.225,10.0.5.120,http://backup-sync.net/drop.bin,url,1705380048,1705382666,86,52,Mirai,"{host:HR-PC17,user:guest,process:rundll32.exe,geo:CN,asn:AS17334}",c2|beacon,Requires further investigation,true
R00130,117.211.227.213,10.0.9.190,auth-panel.org,domain,1705367886,,82,44,QakBot,"{host:ENG-LT02,user:analyst,process:rundll32.exe,geo:KP,asn:AS17177}",recon|infostealer|apt|beacon,Requires further investigation,false
R00131,48.65.2.49,10.0.10.25,9ea5846e157cb62b856cb5f8cc265541,md5,1705053850,1706013905,52,58,Emotet,"{host:EDGE-GW01,user:asmith,process:wscript.exe,geo:IR,asn:AS49502}",ransomware|beacon|recon|email,Automated detection alert,false
R00132,19.148.90.98,10.0.8.69,136.55.79.33,ip,1705891013,1706164523,91,54,BlackCat,"{host:EDGE-GW01,user:admin,process:cmd.exe,geo:KP,asn:AS33429}",c2|email,Possible lateral movement,true
R00133,21.197.245.99,10.0.0.189,75986a6462ae9bff873f7cf50e4a3442,md5,1705353876,,94,55,APT29,"{host:SALES-PC09,user:asmith,process:chrome.exe,geo:IR,asn:AS60004}",c2|infostealer|download,Confirmed malicious beacon,true
R00134,87.148.56.7,10.0.4.51,secure-login.cn,domain,1705537319,1705663041,93,89,APT29,"{host:ENG-LT02,user:guest,process:wscript.exe,geo:RU,asn:AS4101}",infostealer|email|malware,Suspicious download observed,true
R00135,123.94.42.5,10.0.19.85,241.110.38.32,ip,1704999518,1705913474,50,84,Unknown,"{host:SALES-PC09,user:svc_backup,process:rundll32.exe,geo:KP,asn:AS64671}",ransomware|apt,Possible lateral movement,true
R00136,28.33.82.32,10.0.9.30,data-node.org,domain,1705656564,1706185432,95,44,CobaltStrike,"{host:FIN-SRV02,user:asmith,process:powershell.exe,geo:DE,asn:AS19024}",loader|infostealer,Automated detection alert,false
R00137,86.206.32.237,10.0.15.221,cded0d91a52cdda9906c2d8253ea88a56587d539897f58beeb4c1608e95cb477,sha256,1704363081,1705912355,57,83,APT29,"{host:ENG-LT02,user:guest,process:wscript.exe,geo:RU,asn:AS17899}",apt|malware|loader|phishing,Confirmed malicious beacon,false
R00138,157.114.195.184,10.0.16.138,update-check.xyz,domain,1704556845,1706148579,87,55,LockBit,"{host:ENG-LT02,user:analyst,process:powershell.exe,geo:KP,asn:AS19374}",c2|dropper,Requires further investigation,false
R00139,98.209.84.127,10.0.5.211,3665205ae47004f66acb95beb7c2e4663ea2833ac9cfe0437c728f2cda8f6617,sha256,1704875030,1706781267,95,67,Unknown,"{host:HR-PC17,user:svc_backup,process:outlook.exe,geo:DE,asn:AS18335}",download|infostealer,Possible lateral movement,true
R00140,39.172.231.52,10.0.4.186,8bc9ad2be1723db8ce08cef7110671a8,md5,1704278619,1705806906,69,45,Mirai,"{host:ENG-LT02,user:analyst,process:rundll32.exe,geo:RU,asn:AS49907}",scanner|beacon,Requires further investigation,false
R00141,112.161.190.61,10.0.3.167,2d3475809e4b122550b9a5b95bb34e5c01c4691705d62c938d3d81148eca2d45,sha256,1704288955,1705002200,71,67,Unknown,"{host:HR-PC17,user:admin,process:wscript.exe,geo:DE,asn:AS22339}",ransomware|dropper|apt|loader,Confirmed malicious beacon,true
R00142,162.144.192.234,10.0.10.14,data-node.ru,domain,1704595075,1706491355,70,72,APT29,"{host:FIN-SRV01,user:guest,process:rundll32.exe,geo:RU,asn:AS51991}",phishing|recon|dropper|loader,Requires further investigation,false
R00143,40.179.105.189,10.0.19.123,update-check.top,domain,1704802202,1706307245,54,84,APT29,"{host:SALES-PC09,user:analyst,process:wscript.exe,geo:RU,asn:AS39786}",c2|download|ransomware|infostealer,Confirmed malicious beacon,false
R00144,129.114.137.112,10.0.5.32,6dab3bab68f6ef42b1ae4d0584bb53ae38772a91c85862ba3706b2671d16c48b,sha256,1704555136,,46,43,RedLine,"{host:FIN-SRV01,user:bpatel,process:rundll32.exe,geo:IR,asn:AS40326}",download|phishing,Requires further investigation,true
R00145,245.91.82.9,10.0.20.54,37.222.226.251,ip,1704321116,,51,72,BlackCat,"{host:SALES-PC09,user:mwong,process:powershell.exe,geo:KP,asn:AS53207}",c2|download|infostealer,Suspicious download observed,false
R00146,56.24.205.223,10.0.13.7,3aa92ade29ec85168952729afd35722b,md5,1705861527,,57,61,Unknown,"{host:EDGE-GW01,user:admin,process:outlook.exe,geo:KP,asn:AS14146}",infostealer|apt|phishing|lateral,Requires further investigation,false
R00147,228.41.242.232,10.0.7.160,http://update-check.net/payload.bin,url,1705049082,,78,41,Emotet,"{host:DEV-LT07,user:admin,process:wscript.exe,geo:IR,asn:AS18999}",scanner|malware,Requires further investigation,true
R00148,189.44.200.182,10.0.1.220,144.30.113.156,ip,1704835403,,53,56,QakBot,"{host:HR-PC17,user:analyst,process:outlook.exe,geo:CN,asn:AS45270}",malware|download|infostealer,Suspicious download observed,false
R00149,171.170.41.149,10.0.4.249,cdn-stage.top,domain,1704616486,1705661935,68,43,Mirai,"{host:SALES-PC09,user:bpatel,process:rundll32.exe,geo:DE,asn:AS55293}",apt|recon|loader|download,Possible lateral movement,true
R00150,53.18.32.39,10.0.1.55,185.134.67.240,ip,1704582137,,76,46,LockBit,"{host:ENG-LT02,user:analyst,process:chrome.exe,geo:RU,asn:AS36101}",beacon|dropper,Possible lateral movement,true
R00151,254.126.202.41,10.0.17.9,246.100.20.200,ip,1704635752,1705790674,77,62,QakBot,"{host:EDGE-GW01,user:mwong,process:chrome.exe,geo:DE,asn:AS27379}",apt|phishing,Confirmed malicious beacon,false
R00152,228.95.204.30,10.0.1.40,http://cdn-stage.ru/payload.bin,url,1705142763,,51,74,BlackCat,"{host:OPS-SRV03,user:analyst,process:wscript.exe,geo:KP,asn:AS58438}",lateral|loader,Requires further investigation,false
R00153,20.70.85.16,10.0.3.194,http://update-check.org/update.bin,url,1705044088,1706693432,66,97,CobaltStrike,"{host:EDGE-GW01,user:mwong,process:chrome.exe,geo:RU,asn:AS39635}",scanner|ransomware|apt,Suspicious download observed,false
R00154,154.137.246.196,10.0.16.197,252.70.85.204,ip,1705862274,1706701309,57,53,TrickBot,"{host:FIN-SRV02,user:mwong,process:rundll32.exe,geo:NL,asn:AS59971}",dropper|c2,Confirmed malicious beacon,true
R00155,190.68.98.133,10.0.6.4,cdn-stage.xyz,domain,1704875922,,63,63,Mirai,"{host:SALES-PC09,user:asmith,process:cmd.exe,geo:NL,asn:AS50407}",c2|phishing|ransomware,Suspicious download observed,true
R00156,168.39.237.148,10.0.17.149,http://update-check.net/payload.bin,url,1704500193,1704968944,86,40,RedLine,"{host:DEV-LT07,user:admin,process:outlook.exe,geo:IR,asn:AS39092}",scanner|lateral|download|ransomware,Confirmed malicious beacon,true
R00157,26.6.230.244,10.0.7.94,data-node.ru,domain,1705897953,,41,86,QakBot,"{host:SALES-PC09,user:jdoe,process:wscript.exe,geo:DE,asn:AS34589}",apt|loader|lateral|ransomware,Suspicious download observed,false
R00158,246.84.252.135,10.0.4.27,78.236.58.211,ip,1705457564,1705886458,50,40,TrickBot,"{host:FIN-SRV02,user:analyst,process:chrome.exe,geo:DE,asn:AS63664}",email|ransomware|beacon,Suspicious download observed,true
R00159,38.21.124.76,10.0.14.254,142.222.178.217,ip,1705939764,,98,70,Mirai,"{host:FIN-SRV02,user:svc_backup,process:wscript.exe,geo:KP,asn:AS50214}",apt|c2,Suspicious download observed,false
R00160,219.214.247.210,10.0.3.17,http://data-node.ru/stage.bin,url,1704849891,,89,53,BlackCat,"{host:HR-PC17,user:svc_backup,process:outlook.exe,geo:CN,asn:AS44838}",apt|loader|beacon,Suspicious download observed,true
R00161,91.244.2.167,10.0.7.227,http://secure-login.cn/update.bin,url,1705387708,1706283860,82,65,QakBot,"{host:FIN-SRV02,user:svc_backup,process:outlook.exe,geo:KP,asn:AS45957}",phishing|scanner,Suspicious download observed,true
R00162,199.131.117.165,10.0.17.141,bc6dda4b71cbd725ed10f96c68b8b0f7c819f424ec70e06d0e384ccec3b32ab5,sha256,1705041751,1706049740,78,89,QakBot,"{host:SALES-PC09,user:analyst,process:chrome.exe,geo:KP,asn:AS42745}",beacon|phishing,Requires further investigation,true
R00163,88.75.105.237,10.0.12.212,secure-login.org,domain,1705424348,1706216586,82,67,BlackCat,"{host:OPS-SRV03,user:admin,process:cmd.exe,geo:IR,asn:AS38634}",email|scanner|lateral,Requires further investigation,true
R00164,48.213.155.117,10.0.0.73,http://cdn-stage.net/update.bin,url,1704442116,1704939271,42,65,CobaltStrike,"{host:SALES-PC09,user:guest,process:rundll32.exe,geo:IR,asn:AS41149}",scanner|beacon|email,Suspicious download observed,false
R00165,158.19.104.240,10.0.3.44,4.234.43.164,ip,1704633084,,49,98,BlackCat,"{host:FIN-SRV01,user:admin,process:powershell.exe,geo:RU,asn:AS54956}",infostealer|email|apt|lateral,Confirmed malicious beacon,true
R00166,143.195.85.151,10.0.18.10,data-node.ru,domain,1705748356,1707433463,78,61,QakBot,"{host:FIN-SRV01,user:admin,process:rundll32.exe,geo:IR,asn:AS55554}",infostealer|recon|phishing,Requires further investigation,false
R00167,92.36.110.166,10.0.5.104,f609bbdc0b8e45d055ac299acb93fc2c83b458dd6b46ea27ed4668c2c7348b06,sha256,1704239792,,60,42,Unknown,"{host:FIN-SRV01,user:mwong,process:cmd.exe,geo:RU,asn:AS6927}",c2|malware,Automated detection alert,false
R00168,100.21.163.221,10.0.9.182,http://data-node.org/stage.bin,url,1706034454,1706877953,78,88,CobaltStrike,"{host:FIN-SRV01,user:guest,process:powershell.exe,geo:NL,asn:AS39484}",scanner|beacon|apt|download,Requires further investigation,true
R00169,72.164.227.212,10.0.8.45,backup-sync.org,domain,1705892994,1706502910,49,81,LockBit,"{host:SALES-PC09,user:mwong,process:chrome.exe,geo:IR,asn:AS38202}",recon|dropper|malware|beacon,Requires further investigation,false
R00170,21.213.137.235,10.0.15.203,7496ee1f4e40d442baf55f3b1586ad0c,md5,1705125373,,49,57,Unknown,"{host:FIN-SRV01,user:asmith,process:rundll32.exe,geo:KP,asn:AS13761}",scanner|phishing|ransomware|malware,Confirmed malicious beacon,true
R00171,7.41.157.39,10.0.15.34,http://update-check.org/update.bin,url,1705396148,1705454162,94,68,Unknown,"{host:SALES-PC09,user:bpatel,process:cmd.exe,geo:CN,asn:AS57251}",ransomware|c2|lateral|loader,Requires further investigation,true
R00172,141.51.196.106,10.0.18.107,data-node.net,domain,1704477254,1705300763,71,78,BlackCat,"{host:DEV-LT07,user:mwong,process:cmd.exe,geo:NL,asn:AS55192}",ransomware|email|scanner,Confirmed malicious beacon,true
R00173,207.219.117.24,10.0.9.71,20.223.178.190,ip,1705992655,1706389400,47,79,CobaltStrike,"{host:FIN-SRV01,user:analyst,process:wscript.exe,geo:NL,asn:AS60290}",dropper|recon,Possible lateral movement,true
R00174,197.95.114.87,10.0.1.129,4df680d47f5e7ed060d108c6ef0804a0ac6fe18cff684222a7a5d06bc286de0d,sha256,1705422624,1706086835,54,81,LockBit,"{host:ENG-LT02,user:svc_backup,process:powershell.exe,geo:CN,asn:AS25854}",dropper|email|infostealer,Automated detection alert,true
R00175,242.87.253.187,10.0.13.233,http://update-check.top/update.bin,url,1705857161,1706055645,86,43,APT29,"{host:DEV-LT07,user:analyst,process:powershell.exe,geo:CN,asn:AS3762}",loader|download,Possible lateral movement,true
R00176,13.201.46.151,10.0.2.246,128.94.205.197,ip,1704237874,1704516922,51,89,RedLine,"{host:ENG-LT02,user:mwong,process:cmd.exe,geo:RU,asn:AS34780}",apt|download|ransomware,Possible lateral movement,true
R00177,53.53.156.121,10.0.17.204,http://data-node.xyz/drop.bin,url,1705177179,1706747776,48,44,APT29,"{host:SALES-PC09,user:analyst,process:powershell.exe,geo:NL,asn:AS49169}",scanner|lateral|beacon,Confirmed malicious beacon,true
R00178,206.37.248.7,10.0.16.240,59c692d2148cbfc75b8cb4f933f06c40,md5,1705741524,,54,62,BlackCat,"{host:EDGE-GW01,user:mwong,process:cmd.exe,geo:RU,asn:AS25991}",apt|download|c2|malware,Requires further investigation,false
R00179,45.230.74.159,10.0.13.19,e613e6152ff87be6b8e05e377ccc1fe1,md5,1704084804,1704786430,55,70,QakBot,"{host:FIN-SRV02,user:bpatel,process:outlook.exe,geo:KP,asn:AS18155}",email|c2|dropper,Suspicious download observed,false
R00180,114.124.145.117,10.0.18.250,a357754c4164813d0a85d381594498337f13bf746a58f5a8b6b986d50b713233,sha256,1705178519,1705389655,83,60,LockBit,"{host:OPS-SRV03,user:analyst,process:powershell.exe,geo:RU,asn:AS49165}",recon|email|beacon|lateral,Requires further investigation,true
R00181,35.93.17.36,10.0.9.2,aacc4f2eb35cc5b6a6279431708afb2a,md5,1704653609,,72,100,TrickBot,"{host:HR-PC17,user:svc_backup,process:cmd.exe,geo:NL,asn:AS64095}",scanner|phishing|beacon,Requires further investigation,true
R00182,225.111.25.206,10.0.15.86,02d1eab73e33da70810a1ecac5e5a14f,md5,1704778129,1704798084,40,63,Unknown,"{host:HR-PC17,user:guest,process:wscript.exe,geo:NL,asn:AS50729}",c2|lateral|beacon,Requires further investigation,true
R00183,228.64.57.103,10.0.3.60,223.127.161.227,ip,1704274620,1704944520,63,56,CobaltStrike,"{host:FIN-SRV02,user:analyst,process:wscript.exe,geo:IR,asn:AS32101}",download|email|infostealer|lateral,Possible lateral movement,false
R00184,116.123.31.109,10.0.16.52,http://cdn-stage.net/payload.bin,url,1704111192,1704338985,100,95,RedLine,"{host:FIN-SRV02,user:jdoe,process:powershell.exe,geo:CN,asn:AS2764}",lateral|malware|recon|download,Requires further investigation,false
R00185,8.252.153.98,10.0.7.34,88f59ab3ba625b83d3cd6ef46faa9a69d0e72c0ccf18d6413225715dcf700e0c,sha256,1704233186,1705377657,96,57,Unknown,"{host:FIN-SRV01,user:mwong,process:cmd.exe,geo:CN,asn:AS20431}",lateral|email|apt,Requires further investigation,false
R00186,123.210.64.51,10.0.7.62,21.34.114.19,ip,1704582376,1705281064,85,82,Unknown,"{host:FIN-SRV01,user:bpatel,process:chrome.exe,geo:DE,asn:AS45335}",scanner|email|recon|ransomware,Automated detection alert,false
R00187,63.158.126.124,10.0.19.181,8215cc571423f6ef362de9b46901ee9f,md5,1705542847,1706529221,54,71,Mirai,"{host:FIN-SRV02,user:admin,process:chrome.exe,geo:DE,asn:AS7511}",ransomware|recon|loader|infostealer,Suspicious download observed,false
R00188,87.225.233.18,10.0.2.84,98c6e148ed06e6f7a0647ebdfd102e5476425978eee083d4f4c9284c664300e3,sha256,1704483641,1705223265,43,98,QakBot,"{host:DEV-LT07,user:guest,process:rundll32.exe,geo:DE,asn:AS49096}",scanner|malware,Requires further investigation,false
R00189,217.203.222.169,10.0.0.46,142.232.205.29,ip,1704675997,1704722738,91,52,QakBot,"{host:DEV-LT07,user:bpatel,process:cmd.exe,geo:CN,asn:AS24400}",recon|loader,Suspicious download observed,true
R00190,202.242.61.249,10.0.3.149,update-check.net,domain,1704474494,,54,96,Emotet,"{host:SALES-PC09,user:bpatel,process:wscript.exe,geo:RU,asn:AS53114}",c2|lateral,Automated detection alert,true
R00191,15.204.137.254,10.0.14.130,secure-login.top,domain,1705178925,1706357119,48,69,APT29,"{host:FIN-SRV02,user:asmith,process:chrome.exe,geo:DE,asn:AS61677}",phishing|infostealer|apt|scanner,Confirmed malicious beacon,true
R00192,63.77.78.237,10.0.7.110,246.174.44.243,ip,1706023253,1706400314,52,89,RedLine,"{host:EDGE-GW01,user:guest,process:wscript.exe,geo:NL,asn:AS13800}",c2|apt|beacon,Suspicious download observed,true
R00193,198.31.206.94,10.0.16.66,data-node.xyz,domain,1704606368,1705280339,56,70,RedLine,"{host:OPS-SRV03,user:mwong,process:powershell.exe,geo:DE,asn:AS49032}",dropper|loader|malware|ransomware,Confirmed malicious beacon,false
R00194,210.146.75.94,10.0.11.35,e822e0b2bd0420598151742ad62862529b6f3b1033802324d1ed344da65b652a,sha256,1705866170,1706771815,48,75,RedLine,"{host:EDGE-GW01,user:mwong,process:rundll32.exe,geo:RU,asn:AS42341}",recon|infostealer|ransomware,Requires further investigation,false
R00195,37.83.18.52,10.0.17.99,142.119.88.120,ip,1705026170,1705644885,51,51,Unknown,"{host:ENG-LT02,user:asmith,process:outlook.exe,geo:RU,asn:AS42139}",c2|download|scanner,Possible lateral movement,true
R00196,35.20.169.189,10.0.8.118,cdn-stage.net,domain,1705059702,,48,44,Unknown,"{host:SALES-PC09,user:asmith,process:chrome.exe,geo:DE,asn:AS15364}",email|download|infostealer|scanner,Automated detection alert,true
R00197,64.165.205.81,10.0.8.112,http://auth-panel.xyz/panel.bin,url,1704246367,1704374595,74,54,LockBit,"{host:OPS-SRV03,user:admin,process:outlook.exe,geo:CN,asn:AS34022}",loader|c2,Requires further investigation,true
R00198,196.67.12.172,10.0.5.114,5.199.197.188,ip,1704975056,1706807237,56,67,Emotet,"{host:ENG-LT02,user:asmith,process:chrome.exe,geo:KP,asn:AS23868}",ransomware|loader|download|malware,Automated detection alert,true
